user_id,timestamp
u00005101,2016-05-01 09:34:04
u00001272,2016-05-01 09:34:23
u00001205,2016-05-01 09:34:34
u00002486,2016-05-01 09:34:49
u00004734,2016-05-01 09:34:59
u00007550,2016-05-01 09:35:20
u00002548,2016-05-01 09:35:54
u00002843,2016-05-01 09:36:28
u00007031,2016-05-01 09:37:22
u00003057,2016-05-01 09:37:25
u00003213,2016-05-01 09:37:34
u00005380,2016-05-01 09:38:21
u00005505,2016-05-01 09:40:02
u00001341,2016-05-01 09:40:15
u00006781,2016-05-01 09:40:50
u00006680,2016-05-01 09:40:53
u00006081,2016-05-01 09:41:14
u00002942,2016-05-01 09:42:06
u00005854,2016-05-01 09:42:09
u00001741,2016-05-01 09:42:42
u00007625,2016-05-01 09:43:40
u00001715,2016-05-01 09:44:03
u00005853,2016-05-01 09:44:56
u00004633,2016-05-01 09:45:37
u00004318,2016-05-01 09:46:01
u00003416,2016-05-01 09:46:52
u00006210,2016-05-01 09:47:19
u00003136,2016-05-01 09:49:05
u00004344,2016-05-01 09:49:34
u00003234,2016-05-01 09:49:56
u00007790,2016-05-01 09:51:09
u00006243,2016-05-01 09:52:04
u00007896,2016-05-01 09:53:28
u00004402,2016-05-01 09:53:48
u00006375,2016-05-01 09:54:16
u00002655,2016-05-01 09:56:14
u00004373,2016-05-01 09:58:48
u00003365,2016-05-01 09:58:53
u00007740,2016-05-01 10:00:01
u00006088,2016-05-01 10:01:24
u00000262,2016-05-01 10:02:16
u00000925,2016-05-01 10:02:51
u00000297,2016-05-01 10:03:01
u00002877,2016-05-01 10:03:17
u00000531,2016-05-01 10:03:34
u00004854,2016-05-01 10:04:57
u00006004,2016-05-01 10:05:10
u00005456,2016-05-01 10:05:29
u00003764,2016-05-01 10:05:56
u00003295,2016-05-01 10:06:01
u00005961,2016-05-01 10:06:02
u00004216,2016-05-01 10:07:03
u00005424,2016-05-01 10:07:56
u00006861,2016-05-01 10:08:38
u00003837,2016-05-01 10:08:45
u00004467,2016-05-01 10:10:38
u00005550,2016-05-01 10:10:59
u00000614,2016-05-01 10:11:09
u00004048,2016-05-01 10:11:47
u00007089,2016-05-01 10:12:33
u00003075,2016-05-01 10:12:37
u00001422,2016-05-01 10:13:28
u00003819,2016-05-01 10:14:43
u00002487,2016-05-01 10:15:01
u00002799,2016-05-01 10:15:31
u00004324,2016-05-01 10:15:51
u00002440,2016-05-01 10:15:59
u00002967,2016-05-01 10:16:01
u00001740,2016-05-01 10:16:16
u00000432,2016-05-01 10:17:34
u00007479,2016-05-01 10:17:47
u00007767,2016-05-01 10:20:27
u00001657,2016-05-01 10:21:14
u00007519,2016-05-01 10:21:16
u00006868,2016-05-01 10:21:56
u00000280,2016-05-01 10:22:50
u00003065,2016-05-01 10:23:15
u00005952,2016-05-01 10:23:22
u00001077,2016-05-01 10:23:56
u00003522,2016-05-01 10:24:14
u00000992,2016-05-01 10:24:44
u00004917,2016-05-01 10:24:54
u00005408,2016-05-01 10:24:57
u00002910,2016-05-01 10:25:01
u00001910,2016-05-01 10:25:47
u00001310,2016-05-01 10:26:08
u00007579,2016-05-01 10:26:09
u00003533,2016-05-01 10:28:28
u00007677,2016-05-01 10:29:43
u00005173,2016-05-01 10:30:10
u00005777,2016-05-01 10:31:58
u00000478,2016-05-01 10:32:13
u00005625,2016-05-01 10:33:24
u00005756,2016-05-01 10:34:07
u00007874,2016-05-01 10:35:26
u00007904,2016-05-01 10:36:20
u00004810,2016-05-01 10:37:32
u00001364,2016-05-01 10:41:10
u00007667,2016-05-01 10:42:27
u00000167,2016-05-01 10:42:42
u00005882,2016-05-01 10:42:44
u00004644,2016-05-01 10:43:00
u00007889,2016-05-01 10:43:09
u00005834,2016-05-01 10:43:53
u00007354,2016-05-01 10:44:03
u00001133,2016-05-01 10:44:16
u00004961,2016-05-01 10:44:39
u00007726,2016-05-01 10:44:57
u00001720,2016-05-01 10:45:11
u00002085,2016-05-01 10:45:44
u00004708,2016-05-01 10:46:04
u00004386,2016-05-01 10:46:09
u00005039,2016-05-01 10:47:37
u00000261,2016-05-01 10:48:14
u00003346,2016-05-01 10:49:25
u00000714,2016-05-01 10:51:41
u00001717,2016-05-01 10:54:06
u00000182,2016-05-01 10:54:39
u00000253,2016-05-01 10:55:39
u00001348,2016-05-01 10:55:53
u00001705,2016-05-01 10:55:55
u00006768,2016-05-01 10:56:21
u00006968,2016-05-01 10:56:49
u00006647,2016-05-01 10:57:23
u00001790,2016-05-01 10:57:24
u00007482,2016-05-01 10:59:09
u00004818,2016-05-01 10:59:22
u00000921,2016-05-01 11:00:57
u00007712,2016-05-01 11:01:16
u00000182,2016-05-01 11:02:36
u00003116,2016-05-01 11:03:30
u00005192,2016-05-01 11:03:55
u00002694,2016-05-01 11:03:59
u00001830,2016-05-01 11:04:59
u00002791,2016-05-01 11:05:22
u00004030,2016-05-01 11:05:36
u00003085,2016-05-01 11:06:26
u00002867,2016-05-01 11:07:31
u00000127,2016-05-01 11:07:55
u00007662,2016-05-01 11:09:39
u00003444,2016-05-01 11:10:02
u00002275,2016-05-01 11:10:54
u00000242,2016-05-01 11:11:50
u00002010,2016-05-01 11:13:37
u00000357,2016-05-01 11:13:48
u00005355,2016-05-01 11:14:57
u00007845,2016-05-01 11:15:26
u00002361,2016-05-01 11:15:45
u00007211,2016-05-01 11:16:00
u00004878,2016-05-01 11:16:30
u00000794,2016-05-01 11:16:43
u00007282,2016-05-01 11:16:57
u00007699,2016-05-01 11:17:01
u00007082,2016-05-01 11:18:03
u00005700,2016-05-01 11:18:16
u00004778,2016-05-01 11:20:00
u00005098,2016-05-01 11:20:20
u00006615,2016-05-01 11:20:42
u00003459,2016-05-01 11:20:55
u00003060,2016-05-01 11:22:08
u00000624,2016-05-01 11:22:16
u00004949,2016-05-01 11:23:10
u00004883,2016-05-01 11:23:44
u00002319,2016-05-01 11:24:58
u00004511,2016-05-01 11:25:12
u00002292,2016-05-01 11:25:17
u00007995,2016-05-01 11:28:03
u00000982,2016-05-01 11:28:38
u00007559,2016-05-01 11:29:18
u00008017,2016-05-01 11:32:38
u00007951,2016-05-01 11:33:33
u00001635,2016-05-01 11:33:36
u00006209,2016-05-01 11:33:38
u00007000,2016-05-01 11:34:39
u00001632,2016-05-01 11:35:10
u00002451,2016-05-01 11:35:41
u00003766,2016-05-01 11:37:28
u00007456,2016-05-01 11:37:49
u00004358,2016-05-01 11:38:16
u00000094,2016-05-01 11:38:27
u00001432,2016-05-01 11:39:47
u00006217,2016-05-01 11:39:51
u00006498,2016-05-01 11:40:04
u00007036,2016-05-01 11:40:09
u00003279,2016-05-01 11:41:31
u00000069,2016-05-01 11:41:47
u00003856,2016-05-01 11:42:24
u00007146,2016-05-01 11:42:47
u00005372,2016-05-01 11:43:36
u00006248,2016-05-01 11:43:45
u00000405,2016-05-01 11:44:20
u00001293,2016-05-01 11:45:29
u00004800,2016-05-01 11:47:09
u00000798,2016-05-01 11:47:48
u00000697,2016-05-01 11:49:10
u00001256,2016-05-01 11:49:49
u00005695,2016-05-01 11:50:08
u00005129,2016-05-01 11:50:46
u00005766,2016-05-01 11:51:29
u00002873,2016-05-01 11:51:40
u00000606,2016-05-01 11:52:51
u00000169,2016-05-01 11:53:17
u00001657,2016-05-01 11:53:41
u00000008,2016-05-01 11:54:51
u00003691,2016-05-01 11:55:46
u00000977,2016-05-01 11:56:14
u00002032,2016-05-01 11:57:44
u00000441,2016-05-01 11:58:07
u00004019,2016-05-01 11:58:29
u00005981,2016-05-01 12:00:06
u00007514,2016-05-01 12:01:11
u00000960,2016-05-01 12:01:43
u00006337,2016-05-01 12:02:03
u00007505,2016-05-01 12:02:06
u00003881,2016-05-01 12:02:26
u00006038,2016-05-01 12:02:47
u00000663,2016-05-01 12:03:39
u00003952,2016-05-01 12:03:53
u00006241,2016-05-01 12:04:07
u00006039,2016-05-01 12:04:28
u00006755,2016-05-01 12:05:18
u00006933,2016-05-01 12:05:23
u00006850,2016-05-01 12:07:06
u00005686,2016-05-01 12:07:31
u00005268,2016-05-01 12:08:04
u00006735,2016-05-01 12:08:13
u00005457,2016-05-01 12:11:34
u00000376,2016-05-01 12:15:20
u00002666,2016-05-01 12:15:31
u00007824,2016-05-01 12:17:05
u00000356,2016-05-01 12:17:38
u00005056,2016-05-01 12:19:25
u00005337,2016-05-01 12:20:13
u00000676,2016-05-01 12:20:18
u00002615,2016-05-01 12:23:14
u00003627,2016-05-01 12:26:20
u00007005,2016-05-01 12:26:46
u00002267,2016-05-01 12:27:07
u00001763,2016-05-01 12:28:54
u00003066,2016-05-01 12:30:00
u00003674,2016-05-01 12:30:42
u00001682,2016-05-01 12:31:45
u00007421,2016-05-01 12:31:54
u00004997,2016-05-01 12:31:58
u00007862,2016-05-01 12:33:30
u00002716,2016-05-01 12:33:35
u00001330,2016-05-01 12:34:14
u00005357,2016-05-01 12:34:25
u00004617,2016-05-01 12:35:41
u00006291,2016-05-01 12:36:30
u00001061,2016-05-01 12:36:56
u00007858,2016-05-01 12:37:01
u00003956,2016-05-01 12:37:26
u00005315,2016-05-01 12:39:03
u00001116,2016-05-01 12:41:08
u00005496,2016-05-01 12:41:58
u00007876,2016-05-01 12:43:32
u00006174,2016-05-01 12:43:47
u00005940,2016-05-01 12:44:06
u00001760,2016-05-01 12:44:22
u00004073,2016-05-01 12:44:54
u00003089,2016-05-01 12:46:48
u00001183,2016-05-01 12:47:04
u00007086,2016-05-01 12:47:32
u00002167,2016-05-01 12:47:54
u00000836,2016-05-01 12:48:01
u00004969,2016-05-01 12:48:02
u00002696,2016-05-01 12:49:12
u00004916,2016-05-01 12:49:37
u00000437,2016-05-01 12:49:38
u00000771,2016-05-01 12:50:22
u00000976,2016-05-01 12:50:39
u00007866,2016-05-01 12:50:46
u00005373,2016-05-01 12:50:50
u00006898,2016-05-01 12:51:39
u00001203,2016-05-01 12:51:45
u00002455,2016-05-01 12:51:53
u00007045,2016-05-01 12:52:09
u00001994,2016-05-01 12:52:21
u00007496,2016-05-01 12:52:45
u00004999,2016-05-01 12:52:55
u00005123,2016-05-01 12:52:56
u00006527,2016-05-01 12:53:17
u00002930,2016-05-01 12:53:23
u00003489,2016-05-01 12:53:43
u00004018,2016-05-01 12:54:54
u00003682,2016-05-01 12:55:55
u00005225,2016-05-01 12:56:20
u00005824,2016-05-01 12:57:06
u00002687,2016-05-01 12:58:03
u00005580,2016-05-01 13:01:01
u00001853,2016-05-01 13:01:22
u00006624,2016-05-01 13:01:23
u00001927,2016-05-01 13:01:56
u00001550,2016-05-01 13:03:09
u00003079,2016-05-01 13:03:16
u00003817,2016-05-01 13:04:35
u00005509,2016-05-01 13:04:36
u00004092,2016-05-01 13:04:54
u00001141,2016-05-01 13:05:50
u00007353,2016-05-01 13:06:45
u00001605,2016-05-01 13:07:20
u00007148,2016-05-01 13:07:23
u00003981,2016-05-01 13:07:34
u00000386,2016-05-01 13:07:51
u00001170,2016-05-01 13:08:06
u00005152,2016-05-01 13:09:09
u00000631,2016-05-01 13:10:03
u00007437,2016-05-01 13:11:56
u00003153,2016-05-01 13:12:33
u00005458,2016-05-01 13:12:39
u00001628,2016-05-01 13:13:54
u00001474,2016-05-01 13:13:57
u00005637,2016-05-01 13:15:16
u00003271,2016-05-01 13:16:23
u00004840,2016-05-01 13:17:48
u00002278,2016-05-01 13:19:37
u00001375,2016-05-01 13:19:40
u00000807,2016-05-01 13:19:45
u00001470,2016-05-01 13:20:16
u00001785,2016-05-01 13:23:09
u00000351,2016-05-01 13:23:29
u00006522,2016-05-01 13:24:13
u00005604,2016-05-01 13:24:38
u00003003,2016-05-01 13:25:54
u00001676,2016-05-01 13:26:07
u00006386,2016-05-01 13:26:38
u00005798,2016-05-01 13:29:21
u00002077,2016-05-01 13:31:18
u00005309,2016-05-01 13:32:28
u00006529,2016-05-01 13:32:40
u00005442,2016-05-01 13:33:27
u00005516,2016-05-01 13:33:39
u00000999,2016-05-01 13:33:42
u00004435,2016-05-01 13:33:55
u00003398,2016-05-01 13:34:39
u00001213,2016-05-01 13:34:43
u00002805,2016-05-01 13:37:00
u00007865,2016-05-01 13:38:06
u00003491,2016-05-01 13:39:04
u00004325,2016-05-01 13:39:10
u00006142,2016-05-01 13:39:31
u00006409,2016-05-01 13:40:10
u00002260,2016-05-01 13:40:29
u00006554,2016-05-01 13:41:14
u00000047,2016-05-01 13:41:58
u00002033,2016-05-01 13:43:29
u00004268,2016-05-01 13:43:34
u00003406,2016-05-01 13:43:51
u00000513,2016-05-01 13:44:25
u00006136,2016-05-01 13:44:39
u00002363,2016-05-01 13:45:29
u00006674,2016-05-01 13:47:15
u00003913,2016-05-01 13:47:28
u00000656,2016-05-01 13:47:55
u00008041,2016-05-01 13:48:11
u00000715,2016-05-01 13:50:05
u00007503,2016-05-01 13:50:49
u00004558,2016-05-01 13:50:50
u00002688,2016-05-01 13:51:01
u00006673,2016-05-01 13:51:44
u00006846,2016-05-01 13:51:58
u00002878,2016-05-01 13:53:30
u00002182,2016-05-01 13:54:06
u00004830,2016-05-01 13:54:12
u00004960,2016-05-01 13:54:12
u00008030,2016-05-01 13:54:14
u00001471,2016-05-01 13:58:09
u00001056,2016-05-01 13:58:29
u00008042,2016-05-01 13:59:52
u00004208,2016-05-01 14:01:09
u00003187,2016-05-01 14:01:12
u00000901,2016-05-01 14:03:42
u00002170,2016-05-01 14:06:05
u00004410,2016-05-01 14:06:14
u00007261,2016-05-01 14:08:11
u00004766,2016-05-01 14:08:44
u00001105,2016-05-01 14:09:58
u00005782,2016-05-01 14:10:40
u00003768,2016-05-01 14:12:49
u00005321,2016-05-01 14:13:20
u00004886,2016-05-01 14:13:34
u00004729,2016-05-01 14:14:55
u00004947,2016-05-01 14:16:19
u00002578,2016-05-01 14:16:30
u00003942,2016-05-01 14:17:20
u00000745,2016-05-01 14:17:56
u00000348,2016-05-01 14:18:10
u00001922,2016-05-01 14:18:15
u00003624,2016-05-01 14:18:37
u00001014,2016-05-01 14:19:06
u00007292,2016-05-01 14:21:49
u00003779,2016-05-01 14:22:22
u00004970,2016-05-01 14:23:28
u00006941,2016-05-01 14:23:32
u00006319,2016-05-01 14:23:48
u00004518,2016-05-01 14:23:57
u00000717,2016-05-01 14:23:58
u00001660,2016-05-01 14:24:01
u00001219,2016-05-01 14:24:35
u00002852,2016-05-01 14:25:45
u00000949,2016-05-01 14:27:33
u00006385,2016-05-01 14:27:40
u00008021,2016-05-01 14:28:30
u00001179,2016-05-01 14:28:44
u00003951,2016-05-01 14:29:46
u00003390,2016-05-01 14:30:18
u00000237,2016-05-01 14:30:57
u00006102,2016-05-01 14:31:38
u00007239,2016-05-01 14:32:33
u00000399,2016-05-01 14:32:43
u00003720,2016-05-01 14:33:17
u00004274,2016-05-01 14:33:39
u00001889,2016-05-01 14:33:52
u00006956,2016-05-01 14:39:53
u00001555,2016-05-01 14:40:17
u00004212,2016-05-01 14:40:58
u00004277,2016-05-01 14:41:35
u00001518,2016-05-01 14:42:37
u00005741,2016-05-01 14:44:19
u00002831,2016-05-01 14:46:17
u00002830,2016-05-01 14:46:34
u00007723,2016-05-01 14:47:31
u00000928,2016-05-01 14:48:25
u00001869,2016-05-01 14:48:30
u00002222,2016-05-01 14:49:50
u00000799,2016-05-01 14:50:24
u00005636,2016-05-01 14:51:19
u00005405,2016-05-01 14:51:34
u00006503,2016-05-01 14:52:07
u00006415,2016-05-01 14:53:06
u00000846,2016-05-01 14:54:27
u00002079,2016-05-01 14:54:46
u00002583,2016-05-01 14:55:14
u00006389,2016-05-01 14:55:24
u00003453,2016-05-01 14:55:33
u00008045,2016-05-01 14:56:18
u00004353,2016-05-01 14:57:24
u00007764,2016-05-01 14:59:37
u00007862,2016-05-01 15:01:11
u00000333,2016-05-01 15:01:12
u00006243,2016-05-01 15:02:54
u00006741,2016-05-01 15:03:25
u00006413,2016-05-01 15:04:02
u00001257,2016-05-01 15:04:29
u00003993,2016-05-01 15:07:00
u00006955,2016-05-01 15:07:12
u00001816,2016-05-01 15:07:53
u00005449,2016-05-01 15:08:47
u00001665,2016-05-01 15:08:57
u00004258,2016-05-01 15:09:15
u00003457,2016-05-01 15:11:03
u00006328,2016-05-01 15:12:14
u00003960,2016-05-01 15:12:46
u00004322,2016-05-01 15:14:33
u00001903,2016-05-01 15:15:04
u00005684,2016-05-01 15:15:30
u00004795,2016-05-01 15:15:49
u00001020,2016-05-01 15:16:18
u00004500,2016-05-01 15:16:46
u00002360,2016-05-01 15:17:16
u00007915,2016-05-01 15:17:41
u00006057,2016-05-01 15:18:05
u00002233,2016-05-01 15:18:33
u00000823,2016-05-01 15:22:58
u00001564,2016-05-01 15:23:25
u00006865,2016-05-01 15:23:56
u00003804,2016-05-01 15:24:11
u00007730,2016-05-01 15:24:15
u00005180,2016-05-01 15:24:36
u00007256,2016-05-01 15:25:04
u00002158,2016-05-01 15:25:37
u00004803,2016-05-01 15:26:09
u00001220,2016-05-01 15:26:51
u00004596,2016-05-01 15:27:46
u00003258,2016-05-01 15:28:38
u00001253,2016-05-01 15:30:55
u00001489,2016-05-01 15:31:02
u00003284,2016-05-01 15:31:47
u00004817,2016-05-01 15:33:10
u00006617,2016-05-01 15:33:41
u00006462,2016-05-01 15:34:00
u00001237,2016-05-01 15:34:07
u00005164,2016-05-01 15:34:24
u00007650,2016-05-01 15:35:28
u00003987,2016-05-01 15:37:45
u00002578,2016-05-01 15:38:41
u00000909,2016-05-01 15:39:41
u00003634,2016-05-01 15:40:04
u00004224,2016-05-01 15:40:59
u00007078,2016-05-01 15:41:16
u00006821,2016-05-01 15:42:17
u00007188,2016-05-01 15:44:02
u00000165,2016-05-01 15:44:42
u00003118,2016-05-01 15:45:09
u00001890,2016-05-01 15:45:31
u00000871,2016-05-01 15:45:34
u00003635,2016-05-01 15:45:41
u00007914,2016-05-01 15:45:50
u00003933,2016-05-01 15:48:20
u00006612,2016-05-01 15:49:03
u00007544,2016-05-01 15:49:29
u00003466,2016-05-01 15:49:51
u00000582,2016-05-01 15:49:53
u00006946,2016-05-01 15:52:09
u00000958,2016-05-01 15:53:14
u00006726,2016-05-01 15:57:09
u00006186,2016-05-01 15:57:25
u00003746,2016-05-01 15:58:50
u00005779,2016-05-01 15:59:45
u00004700,2016-05-01 16:01:34
u00003677,2016-05-01 16:01:41
u00007356,2016-05-01 16:03:48
u00000314,2016-05-01 16:06:36
u00001317,2016-05-01 16:07:17
u00002925,2016-05-01 16:09:12
u00000613,2016-05-01 16:09:19
u00002028,2016-05-01 16:09:26
u00001332,2016-05-01 16:09:55
u00007205,2016-05-01 16:10:35
u00004385,2016-05-01 16:10:59
u00001132,2016-05-01 16:11:08
u00000180,2016-05-01 16:11:52
u00003528,2016-05-01 16:11:56
u00007625,2016-05-01 16:12:32
u00004347,2016-05-01 16:14:36
u00003755,2016-05-01 16:17:00
u00007884,2016-05-01 16:17:02
u00002925,2016-05-01 16:17:31
u00000151,2016-05-01 16:18:05
u00000847,2016-05-01 16:18:29
u00000195,2016-05-01 16:20:21
u00001216,2016-05-01 16:20:42
u00001315,2016-05-01 16:20:47
u00006989,2016-05-01 16:22:18
u00002315,2016-05-01 16:22:24
u00006950,2016-05-01 16:22:52
u00007547,2016-05-01 16:24:10
u00000504,2016-05-01 16:24:15
u00002613,2016-05-01 16:25:45
u00000972,2016-05-01 16:26:23
u00004790,2016-05-01 16:26:35
u00007349,2016-05-01 16:27:29
u00007463,2016-05-01 16:27:30
u00001936,2016-05-01 16:27:39
u00006521,2016-05-01 16:27:40
u00002560,2016-05-01 16:28:29
u00007276,2016-05-01 16:29:51
u00001328,2016-05-01 16:30:30
u00003394,2016-05-01 16:31:49
u00005124,2016-05-01 16:33:28
u00000220,2016-05-01 16:33:38
u00003502,2016-05-01 16:33:40
u00001407,2016-05-01 16:34:11
u00003412,2016-05-01 16:35:22
u00004084,2016-05-01 16:36:18
u00006496,2016-05-01 16:36:19
u00005047,2016-05-01 16:36:51
u00004593,2016-05-01 16:37:27
u00005539,2016-05-01 16:38:29
u00005223,2016-05-01 16:38:30
u00003652,2016-05-01 16:39:16
u00005977,2016-05-01 16:39:17
u00004492,2016-05-01 16:39:43
u00006189,2016-05-01 16:40:22
u00002990,2016-05-01 16:41:00
u00006644,2016-05-01 16:41:17
u00003886,2016-05-01 16:41:50
u00007846,2016-05-01 16:42:57
u00000418,2016-05-01 16:43:05
u00001101,2016-05-01 16:43:43
u00005842,2016-05-01 16:44:26
u00001721,2016-05-01 16:44:39
u00000521,2016-05-01 16:44:42
u00001335,2016-05-01 16:44:58
u00005216,2016-05-01 16:45:54
u00004673,2016-05-01 16:46:20
u00005947,2016-05-01 16:47:23
u00001493,2016-05-01 16:48:20
u00003638,2016-05-01 16:48:51
u00007422,2016-05-01 16:48:57
u00006676,2016-05-01 16:49:02
u00002823,2016-05-01 16:49:17
u00004250,2016-05-01 16:49:44
u00001117,2016-05-01 16:50:10
u00000523,2016-05-01 16:50:30
u00002646,2016-05-01 16:50:36
u00000451,2016-05-01 16:51:06
u00006668,2016-05-01 16:54:11
u00003667,2016-05-01 16:56:27
u00005209,2016-05-01 16:56:33
u00000809,2016-05-01 16:57:04
u00002517,2016-05-01 16:57:22
u00001093,2016-05-01 16:57:36
u00001091,2016-05-01 16:59:39
u00003666,2016-05-01 16:59:55
u00005391,2016-05-01 16:59:58
u00001507,2016-05-01 17:00:22
u00007852,2016-05-01 17:00:49
u00002577,2016-05-01 17:00:51
u00005771,2016-05-01 17:01:16
u00000645,2016-05-01 17:01:23
u00007842,2016-05-01 17:01:51
u00007700,2016-05-01 17:02:23
u00001707,2016-05-01 17:02:51
u00002494,2016-05-01 17:04:20
u00000650,2016-05-01 17:05:20
u00005146,2016-05-01 17:05:30
u00001986,2016-05-01 17:06:45
u00007348,2016-05-01 17:07:40
u00003735,2016-05-01 17:08:14
u00001670,2016-05-01 17:10:54
u00005781,2016-05-01 17:11:15
u00005660,2016-05-01 17:12:11
u00007726,2016-05-01 17:13:01
u00007741,2016-05-01 17:13:28
u00002086,2016-05-01 17:14:01
u00001812,2016-05-01 17:16:26
u00001958,2016-05-01 17:17:08
u00003009,2016-05-01 17:17:09
u00003786,2016-05-01 17:18:05
u00004852,2016-05-01 17:19:07
u00007761,2016-05-01 17:19:08
u00002307,2016-05-01 17:19:42
u00006697,2016-05-01 17:19:44
u00003127,2016-05-01 17:20:06
u00002546,2016-05-01 17:20:57
u00000780,2016-05-01 17:21:37
u00000732,2016-05-01 17:21:55
u00006962,2016-05-01 17:23:19
u00007609,2016-05-01 17:24:06
u00007527,2016-05-01 17:24:59
u00003002,2016-05-01 17:26:34
u00005406,2016-05-01 17:29:23
u00006636,2016-05-01 17:29:41
u00003841,2016-05-01 17:30:04
u00003526,2016-05-01 17:30:43
u00006177,2016-05-01 17:31:09
u00002599,2016-05-01 17:32:28
u00007311,2016-05-01 17:32:47
u00004470,2016-05-01 17:32:59
u00005987,2016-05-01 17:33:19
u00002017,2016-05-01 17:33:41
u00000966,2016-05-01 17:34:37
u00002545,2016-05-01 17:36:19
u00007130,2016-05-01 17:36:40
u00007690,2016-05-01 17:37:57
u00005783,2016-05-01 17:40:15
u00003275,2016-05-01 17:41:46
u00004177,2016-05-01 17:42:33
u00003770,2016-05-01 17:42:48
u00002031,2016-05-01 17:42:50
u00006704,2016-05-01 17:43:05
u00004079,2016-05-01 17:44:22
u00004880,2016-05-01 17:45:06
u00001750,2016-05-01 17:45:10
u00004960,2016-05-01 17:46:30
u00003684,2016-05-01 17:46:47
u00001950,2016-05-01 17:47:02
u00005033,2016-05-01 17:47:22
u00001629,2016-05-01 17:47:53
u00002084,2016-05-01 17:48:16
u00004364,2016-05-01 17:48:18
u00000431,2016-05-01 17:49:08
u00001427,2016-05-01 17:50:17
u00000340,2016-05-01 17:51:05
u00004140,2016-05-01 17:51:07
u00004385,2016-05-01 17:52:26
u00003490,2016-05-01 17:53:19
u00001606,2016-05-01 17:53:23
u00006021,2016-05-01 17:54:06
u00002695,2016-05-01 17:54:34
u00004285,2016-05-01 17:55:39
u00007104,2016-05-01 17:56:03
u00002265,2016-05-01 17:56:22
u00006531,2016-05-01 17:56:41
u00003629,2016-05-01 17:56:53
u00001748,2016-05-01 17:58:03
u00003000,2016-05-01 17:59:20
u00005659,2016-05-01 17:59:46
u00005610,2016-05-01 18:00:10
u00005394,2016-05-01 18:00:28
u00001094,2016-05-01 18:00:51
u00003550,2016-05-01 18:00:55
u00002217,2016-05-01 18:01:19
u00002875,2016-05-01 18:02:09
u00002996,2016-05-01 18:02:12
u00001671,2016-05-01 18:02:14
u00001227,2016-05-01 18:02:15
u00006626,2016-05-01 18:03:03
u00006483,2016-05-01 18:04:59
u00002720,2016-05-01 18:05:00
u00002939,2016-05-01 18:05:55
u00006800,2016-05-01 18:05:59
u00001864,2016-05-01 18:06:52
u00001590,2016-05-01 18:08:02
u00003614,2016-05-01 18:08:17
u00003024,2016-05-01 18:11:39
u00002438,2016-05-01 18:13:06
u00003811,2016-05-01 18:14:08
u00001069,2016-05-01 18:14:48
u00006988,2016-05-01 18:15:13
u00006161,2016-05-01 18:16:15
u00006329,2016-05-01 18:17:45
u00007246,2016-05-01 18:17:52
u00000739,2016-05-01 18:17:59
u00003294,2016-05-01 18:18:47
u00003356,2016-05-01 18:19:07
u00007488,2016-05-01 18:19:39
u00005336,2016-05-01 18:19:56
u00001688,2016-05-01 18:21:15
u00006087,2016-05-01 18:21:43
u00001107,2016-05-01 18:22:31
u00006591,2016-05-01 18:23:12
u00006621,2016-05-01 18:23:45
u00006006,2016-05-01 18:24:55
u00000596,2016-05-01 18:25:20
u00001321,2016-05-01 18:25:27
u00005237,2016-05-01 18:25:35
u00005720,2016-05-01 18:25:45
u00001075,2016-05-01 18:25:52
u00007720,2016-05-01 18:26:27
u00003678,2016-05-01 18:26:33
u00004407,2016-05-01 18:26:53
u00004936,2016-05-01 18:27:54
u00007113,2016-05-01 18:28:02
u00004069,2016-05-01 18:28:13
u00006770,2016-05-01 18:28:53
u00001109,2016-05-01 18:29:11
u00007002,2016-05-01 18:29:23
u00005076,2016-05-01 18:30:37
u00006675,2016-05-01 18:31:37
u00004278,2016-05-01 18:31:43
u00001171,2016-05-01 18:32:39
u00005721,2016-05-01 18:34:26
u00004890,2016-05-01 18:34:31
u00002011,2016-05-01 18:35:16
u00006761,2016-05-01 18:36:55
u00000760,2016-05-01 18:37:40
u00002628,2016-05-01 18:38:56
u00003114,2016-05-01 18:39:55
u00001291,2016-05-01 18:40:01
u00000283,2016-05-01 18:40:47
u00007898,2016-05-01 18:41:24
u00007407,2016-05-01 18:42:16
u00004621,2016-05-01 18:43:07
u00000353,2016-05-01 18:43:17
u00002000,2016-05-01 18:43:53
u00005205,2016-05-01 18:44:05
u00007831,2016-05-01 18:45:07
u00003035,2016-05-01 18:45:27
u00000844,2016-05-01 18:46:57
u00003825,2016-05-01 18:47:10
u00006477,2016-05-01 18:47:35
u00004263,2016-05-01 18:47:55
u00007068,2016-05-01 18:48:55
u00003046,2016-05-01 18:50:25
u00005382,2016-05-01 18:50:35
u00002435,2016-05-01 18:51:44
u00002669,2016-05-01 18:51:55
u00006693,2016-05-01 18:53:29
u00002753,2016-05-01 18:55:51
u00006852,2016-05-01 18:56:33
u00006900,2016-05-01 18:58:13
u00004912,2016-05-01 18:58:29
u00003369,2016-05-01 18:58:44
u00001777,2016-05-01 18:59:51
u00002468,2016-05-01 19:00:49
u00001723,2016-05-01 19:00:56
u00000510,2016-05-01 19:01:27
u00006700,2016-05-01 19:01:40
u00002771,2016-05-01 19:02:26
u00002426,2016-05-01 19:03:02
u00001880,2016-05-01 19:03:08
u00007484,2016-05-01 19:03:46
u00002389,2016-05-01 19:04:48
u00006555,2016-05-01 19:06:20
